"234354","-0.07","-0.52","0.85","-0.57","-0.14","0.03"
"234354","-0.07","-0.52","0.85","-0.52","-0.09","-0.01"
"234354","-0.07","-0.53","0.85","-0.47","-0.05","-0.03"
"234354","-0.07","-0.53","0.84","-0.48","-0.04","-0.03"
"234354","-0.07","-0.54","0.84","-0.52","-0.04","-0.03"
"234354","-0.07","-0.54","0.84","-0.57","-0.03","-0.03"
"234354","-0.07","-0.55","0.83","-0.66","-0.05","-0.02"
"234354","-0.07","-0.55","0.83","-0.77","-0.08","-0.01"
"234354","-0.07","-0.56","0.83","-0.86","-0.11","0.00"
"234354","-0.07","-0.57","0.82","-0.89","-0.16","0.03"
"234354","-0.06","-0.57","0.82","-0.85","-0.25","0.02"
"234354","-0.06","-0.58","0.81","-0.76","-0.39","0.01"
"234354","-0.06","-0.58","0.81","-0.73","-0.48","0.02"
"234354","-0.05","-0.59","0.81","-0.69","-0.49","0.00"
"234354","-0.05","-0.60","0.80","-0.64","-0.43","-0.02"
"234354","-0.05","-0.60","0.80","-0.59","-0.39","-0.02"
"234354","-0.04","-0.60","0.80","-0.59","-0.43","-0.01"
"234354","-0.04","-0.61","0.79","-0.62","-0.48","0.02"
"234354","-0.04","-0.61","0.79","-0.70","-0.59","0.08"
"234354","-0.03","-0.62","0.78","-0.81","-0.67","0.17"
"234354","-0.03","-0.63","0.78","-0.91","-0.76","0.23"
"234354","-0.02","-0.63","0.77","-1.05","-0.88","0.28"
"234354","-0.02","-0.64","0.77","-1.15","-0.97","0.28"
"234354","-0.01","-0.65","0.76","-1.21","-1.01","0.27"
"234354","-0.01","-0.66","0.75","-1.22","-1.00","0.26"
"234354","-0.00","-0.67","0.74","-1.20","-0.97","0.25"
"234354","0.00","-0.68","0.74","-1.14","-0.93","0.27"
"234354","0.01","-0.69","0.73","-1.14","-0.98","0.31"
"234354","0.01","-0.69","0.72","-1.12","-1.05","0.35"
"234354","0.02","-0.70","0.71","-1.10","-1.11","0.35"
"234354","0.02","-0.71","0.71","-1.05","-1.12","0.38"
"234354","0.03","-0.72","0.70","-1.00","-1.05","0.38"
"234354","0.03","-0.72","0.69","-0.93","-0.93","0.34"
"234354","0.04","-0.73","0.68","-0.81","-0.75","0.29"
"234354","0.04","-0.73","0.68","-0.68","-0.57","0.21"
"234354","0.04","-0.74","0.67","-0.59","-0.42","0.15"
"234354","0.04","-0.74","0.67","-0.52","-0.28","0.11"
"234354","0.04","-0.74","0.67","-0.44","-0.19","0.08"
"234354","0.04","-0.75","0.66","-0.36","-0.14","0.07"
"234354","0.04","-0.75","0.66","-0.28","-0.15","0.08"
"234354","0.04","-0.75","0.66","-0.17","-0.16","0.11"
